r_m,z_m,major_r_m,psi_norm,psi_wb,br_t,bz_t,bphi_t,b_total_t,density_1e19_m3,pressure_pa,temperature_kev,j_phi_a_m2,inside_closed_surface
3.7299295775e-01,-4.0168815789e-01,2.2229929577e+00,5.6375852821e-01,1.2000738883e-01,1.3744845654e-01,1.2630222745e-01,2.5401995031e+00,2.5470488505e+00,6.5641881690e-01,2.0892405691e+04,5.8019033550e+00,5.2230320184e+05,1
3.7299295775e-01,-3.7398552632e-01,2.2229929577e+00,5.2410456266e-01,1.1156624138e-01,1.3601824938e-01,1.3298667430e-01,2.5441595608e+00,2.5512613137e+00,6.8382342807e-01,2.4012854876e+04,5.9882520577e+00,5.8632267155e+05,1
3.7299295775e-01,-3.4628289474e-01,2.2229929577e+00,4.8505912696e-01,1.0325463180e-01,1.3322135268e-01,1.3942547708e-01,2.5480588475e+00,2.5553456288e+00,7.1014520479e-01,2.7241882448e+04,6.1650268086e+00,6.5091653644e+05,1
3.7299295775e-01,-3.1858026316e-01,2.2229929577e+00,4.4702343026e-01,9.5157965563e-02,1.2903598545e-01,1.4558503391e-01,2.5518572961e+00,2.5592617974e+00,7.3521596706e-01,3.0532059411e+04,6.3315162892e+00,7.1518961520e+05,1
3.7299295775e-01,-2.9087763158e-01,2.2229929577e+00,4.1039962471e-01,8.7361848869e-02,1.2347166324e-01,1.5142443115e-01,2.5555147458e+00,2.5629729273e+00,7.5887126857e-01,3.3831225710e+04,6.4870200855e+00,7.7821907424e+05,1
3.7299295775e-01,-2.6317500000e-01,2.2229929577e+00,3.7558341385e-01,7.9950515211e-02,1.1656397689e-01,1.5690230758e-01,2.5589916793e+00,2.5664457738e+00,7.8095329590e-01,3.7083816162e+04,6.6308657108e+00,8.3907846928e+05,1
3.7299295775e-01,-2.3547236842e-01,2.2229929577e+00,3.4295635714e-01,7.3005187229e-02,1.0837054315e-01,1.6197118667e-01,2.5622499922e+00,2.5696505332e+00,8.0131369578e-01,4.0232412821e+04,6.7624241312e+00,8.9686259528e+05,1
3.7299295775e-01,-2.0776973684e-01,2.2229929577e+00,3.1288082138e-01,6.6603002014e-02,9.8964384934e-02,1.6658387723e-01,2.5652534965e+00,2.5725609107e+00,8.1981462686e-01,4.3219192019e+04,6.8811133070e+00,9.5070708024e+05,1
3.7299295775e-01,-1.8006710526e-01,2.2229929577e+00,2.8569611541e-01,6.0816188304e-02,8.8434068985e-02,1.7070302313e-01,2.5679683071e+00,2.5751546231e+00,8.3632915338e-01,4.5987325161e+04,6.9863976241e+00,9.9980435633e+05,1
3.7299295775e-01,-1.5236447368e-01,2.2229929577e+00,2.6171336178e-01,5.5710974821e-02,7.6888602362e-02,1.7430300798e-01,2.5703633535e+00,2.5774136581e+00,8.5074251959e-01,4.8482537733e+04,7.0777931459e+00,1.0434198941e+06,1
3.7299295775e-01,-1.2466184211e-01,2.2229929577e+00,2.4120879847e-01,5.1346164395e-02,6.4457898898e-02,1.7736162400e-01,2.5724110492e+00,2.5793236657e+00,8.6295444512e-01,5.0654844777e+04,7.1548793838e+00,1.0809090288e+06,1
3.7299295775e-01,-9.6959210526e-02,2.2229929577e+00,2.2441838062e-01,4.7771984842e-02,5.1286897415e-02,1.7985638429e-01,2.5740878304e+00,2.5808732676e+00,8.7288074193e-01,5.2460127717e+04,7.2173068481e+00,1.1117289611e+06,1
3.7299295775e-01,-6.9256578947e-02,2.2229929577e+00,2.1153448538e-01,4.5029387527e-02,3.7529293346e-02,1.8176568982e-01,2.5753744852e+00,2.5820536309e+00,8.8045387853e-01,5.3861402233e+04,7.2647982949e+00,1.1354444225e+06,1
3.7299295775e-01,-4.1553947368e-02,2.2229929577e+00,2.0270414059e-01,4.3149670293e-02,2.3343463523e-02,1.8307126690e-01,2.5762563308e+00,2.5828582401e+00,8.8562290586e-01,5.4829785196e+04,7.2971464517e+00,1.1517284942e+06,1
3.7299295775e-01,-1.3851315789e-02,2.2229929577e+00,1.9802808745e-01,4.2154277942e-02,8.8903014570e-03,1.8376000995e-01,2.5767233066e+00,2.5832827521e+00,8.8835317188e-01,5.5345202881e+04,7.3142109194e+00,1.1603607535e+06,1
3.7299295775e-01,1.3851315789e-02,2.2229929577e+00,1.9756026170e-01,4.2054691782e-02,-5.6678975265e-03,1.8382494255e-01,2.5767700262e+00,2.5833248929e+00,8.8862606402e-01,5.5396868415e+04,7.3159157037e+00,1.1612247188e+06,1
3.7299295775e-01,4.1553947368e-02,2.2229929577e+00,2.0130750138e-01,4.2852367430e-02,-2.0168096482e-02,1.8326556808e-01,2.5763958067e+00,2.5829843928e+00,8.8643888109e-01,5.4983540237e+04,7.3022479568e+00,1.1543061286e+06,1
3.7299295775e-01,6.9256578947e-02,2.2229929577e+00,2.0922940995e-01,4.4538705667e-02,-3.4447049711e-02,1.8208785471e-01,2.5756046824e+00,2.5822629739e+00,8.8180487037e-01,5.4113564825e+04,7.2732581223e+00,1.1396929688e+06,1
3.7299295775e-01,9.6959210526e-02,2.2229929577e+00,2.2123837241e-01,4.7095055870e-02,-4.8341951325e-02,1.8030385983e-01,2.5744054030e+00,2.5811643894e+00,8.7475343205e-01,5.2804702620e+04,7.2290614996e+00,1.1175773399e+06,1
3.7299295775e-01,1.2466184211e-01,2.2229929577e+00,2.3719979365e-01,5.0492766748e-02,-6.1691542748e-02,1.7793075447e-01,2.5728114099e+00,2.5796945072e+00,8.6533045916e-01,5.1083731501e+04,7.1698410591e+00,1.0882583955e+06,1
3.7299295775e-01,1.5236447368e-01,2.2229929577e+00,2.5693275533e-01,5.4693326184e-02,-7.4338300274e-02,1.7498897608e-01,2.5708407705e+00,2.5778614377e+00,8.5359871083e-01,4.8985812806e+04,7.0958509300e+00,1.0521448594e+06,1
3.7299295775e-01,1.8006710526e-01,2.2229929577e+00,2.8021152000e-01,5.9648681401e-02,-8.6132588874e-02,1.7149979900e-01,2.5685160282e+00,2.5756757543e+00,8.3963797620e-01,4.6553587830e+04,7.0074190911e+00,1.0097550908e+06,1
3.7299295775e-01,2.0776973684e-01,2.2229929577e+00,3.0676859135e-01,6.5301890405e-02,-9.6939071307e-02,1.6748420966e-01,2.5658638966e+00,2.5731509245e+00,8.2354459449e-01,4.3835957853e+04,6.9049465325e+00,9.6171239379e+05,1
3.7299295775e-01,2.3547236842e-01,2.2229929577e+00,3.3629992655e-01,7.1588231540e-02,-1.0664274982e-01,1.6296670911e-01,2.5629147391e+00,2.5703040256e+00,8.0542991219e-01,4.0886535812e+04,6.7889000899e+00,9.0873394236e+05,1
3.7299295775e-01,2.6317500000e-01,2.2229929577e+00,3.6847149222e-01,7.8436599055e-02,-1.1514859703e-01,1.5798380092e-01,2.5597019140e+00,2.5671563975e+00,7.8541805789e-01,3.7761919861e+04,6.6598010861e+00,8.5161474183e+05,1
3.7299295775e-01,2.9087763158e-01,2.2229929577e+00,4.0292426323e-01,8.5770567198e-02,-1.2237674164e-01,1.5258205961e-01,2.5562612755e+00,2.5637334222e+00,7.6364475069e-01,3.4520128821e+04,6.5182206190e+00,7.9121204237e+05,1
3.7299295775e-01,3.1858026316e-01,2.2229929577e+00,4.3927799310e-01,9.3509192829e-02,-1.2826254254e-01,1.4680842492e-01,2.5526307970e+00,2.5600640577e+00,7.4025698964e-01,3.1219180075e+04,6.3647807286e+00,7.2842979498e+05,1
3.7299295775e-01,3.4628289474e-01,2.2229929577e+00,4.7713625571e-01,1.0156808864e-01,-1.3276355803e-01,1.4070371434e-01,2.5488500679e+00,2.5561808164e+00,7.1541205789e-01,2.7915600619e+04,6.2001513587e+00,6.6419913914e+05,1
3.7299295775e-01,3.7398552632e-01,2.2229929577e+00,5.1609424806e-01,1.0986108414e-01,-1.3586388461e-01,1.3430842956e-01,2.5449595138e+00,2.5521200356e+00,6.8927471191e-01,2.4662811613e+04,6.0250351912e+00,5.9945322804e+05,1
3.7299295775e-01,4.0168815789e-01,2.2229929577e+00,5.5574634236e-01,1.1830183325e-01,-1.3757971440e-01,1.2765573216e-01,2.5409996430e+00,2.5479213782e+00,6.6201429121e-01,2.1509729556e+04,5.8401510469e+00,5.3510259254e+05,1
3.7299295775e-01,4.2939078947e-01,2.2229929577e+00,5.9569710427e-01,1.2680615980e-01,-1.3795345568e-01,1.2079514246e-01,2.5370099456e+00,2.5436277413e+00,6.3379896399e-01,1.8499342522e+04,5.6461960724e+00,4.7200603855e+05,1
3.7299295775e-01,4.5709342105e-01,2.2229929577e+00,6.3556544319e-01,1.3529294096e-01,-1.3706614628e-01,1.1374956267e-01,2.5330284795e+00,2.5392832393e+00,6.0479399743e-01,1.5668110032e+04,5.4438323686e+00,4.1095470646e+05,1
3.7299295775e-01,4.8479605263e-01,2.2229929577e+00,6.7500281283e-01,1.4368798159e-01,-1.3501291779e-01,1.0661099233e-01,2.5290900522e+00,2.5349340985e+00,5.7514877763e-01,1.3044657900e+04,5.2335905844e+00,3.5263747478e+05,1
3.7299295775e-01,5.1249868421e-01,2.2229929577e+00,7.1368316519e-01,1.5192187581e-01,-1.3195658742e-01,9.9362394044e-02,2.5252272247e+00,2.5306240264e+00,5.4500303884e-01,1.0650753795e+04,5.0159006910e+00,2.9765291220e+05,1
3.7299295775e-01,5.4020131579e-01,2.2229929577e+00,7.5135215910e-01,1.5994048195e-01,-1.2801381629e-01,9.2296675646e-02,2.5214653970e+00,2.5263994066e+00,5.1444479896e-01,8.4988631943e+03,4.7907621953e+00,2.4644084538e+05,1
3.7299295775e-01,5.6790394737e-01,2.2229929577e+00,7.8775124605e-01,1.6768876276e-01,-1.2318465816e-01,8.5495418137e-02,2.5178303889e+00,2.5222913777e+00,4.8356407111e-01,6.5974722088e+03,4.5580915463e+00,1.9939327201e+05,1
3.7299295775e-01,5.9560657895e-01,2.2229929577e+00,8.2262611598e-01,1.7511258318e-01,-1.1650766079e-01,7.7564030253e-02,2.4966340899e+00,2.5005543371e+00,2.0967621544e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,6.2330921053e-01,2.2229929577e+00,8.5516192945e-01,1.8203848820e-01,-1.0853477872e-01,6.9033717069e-02,2.4966340899e+00,2.4999454457e+00,2.1318675799e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,6.5101184211e-01,2.2229929577e+00,8.8542373423e-01,1.8848032453e-01,-1.0087620652e-01,6.1435705629e-02,2.4966340899e+00,2.4994263610e+00,2.1578201422e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,6.7871447368e-01,2.2229929577e+00,9.1352834050e-01,1.9446295760e-01,-9.3468649943e-02,5.4323474008e-02,2.4966340899e+00,2.4989736308e+00,2.1762371427e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,7.0641710526e-01,2.2229929577e+00,9.3950417432e-01,1.9999243846e-01,-8.6188371200e-02,4.7882544655e-02,2.4966340899e+00,2.4985801873e+00,2.1884960235e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,7.3411973684e-01,2.2229929577e+00,9.6339645186e-01,2.0507839228e-01,-7.9106047526e-02,4.2115899670e-02,2.4966340899e+00,2.4982420409e+00,2.1958333722e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,7.6182236842e-01,2.2229929577e+00,9.8527449267e-01,2.0973557513e-01,-7.2285028555e-02,3.6956063988e-02,2.4966340899e+00,2.4979536935e+00,2.1993326092e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,7.8952500000e-01,2.2229929577e+00,1.0052201666e+00,2.1398141467e-01,-6.5755510749e-02,3.2331849737e-02,2.4966340899e+00,2.4977091333e+00,2.1999169539e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,8.1722763158e-01,2.2229929577e+00,1.0233202648e+00,2.1783438614e-01,-5.9527871632e-02,2.8181445177e-02,2.4966340899e+00,2.4975026607e+00,2.1983579937e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,8.4493026316e-01,2.2229929577e+00,1.0396626615e+00,2.2131319533e-01,-5.3602444308e-02,2.4452039040e-02,2.4966340899e+00,2.4973291540e+00,2.1952912956e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,8.7263289474e-01,2.2229929577e+00,1.0543343404e+00,2.2443635852e-01,-4.7974365466e-02,2.1097853389e-02,2.4966340899e+00,2.4971841018e+00,2.1912338855e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,9.0033552632e-01,2.2229929577e+00,1.0674203621e+00,2.2722198251e-01,-4.2636332890e-02,1.8078673112e-02,2.4966340899e+00,2.4970635703e+00,2.1866012835e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,9.2803815789e-01,2.2229929577e+00,1.0790034851e+00,2.2968768419e-01,-3.7580773852e-02,1.5358855198e-02,2.4966340899e+00,2.4969641543e+00,2.1817230358e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,9.5574078947e-01,2.2229929577e+00,1.0891643884e+00,2.3185063768e-01,-3.2801898901e-02,1.2906591939e-02,2.4966340899e+00,2.4968829215e+00,2.1768562409e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,9.8344342105e-01,2.2229929577e+00,1.0979824810e+00,2.3372774679e-01,-2.8297656119e-02,1.0693298625e-02,2.4966340899e+00,2.4968173508e+00,2.1721968898e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.0111460526e+00,2.2229929577e+00,1.1055372546e+00,2.3533593293e-01,-2.4071421092e-02,8.6930740341e-03,2.4966340899e+00,2.4967652637e+00,2.1678890637e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.0388486842e+00,2.2229929577e+00,1.1119100712e+00,2.3669251565e-01,-2.0133199979e-02,6.8822155583e-03,2.4966340899e+00,2.4967247525e+00,2.1640322120e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.0665513158e+00,2.2229929577e+00,1.1171862119e+00,2.3781564877e-01,-1.6500134590e-02,5.2387811539e-03,2.4966340899e+00,2.4966941099e+00,2.1606868698e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.0942539474e+00,2.2229929577e+00,1.1214569571e+00,2.3872476313e-01,-1.3196163767e-02,3.7421932773e-03,2.4966340899e+00,2.4966717689e+00,2.1578792538e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.1219565789e+00,2.2229929577e+00,1.1248214388e+00,2.3944096101e-01,-1.0250802436e-02,2.3728821358e-03,2.4966340899e+00,2.4966562616e+00,2.1556052041e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.1496592105e+00,2.2229929577e+00,1.1273880143e+00,2.3998730844e-01,-7.6971287004e-03,1.1119684619e-03,2.4966340899e+00,2.4966462027e+00,2.1538338842e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.1773618421e+00,2.2229929577e+00,1.1292749545e+00,2.4038898179e-01,-5.5691943774e-03,-5.9011183124e-05,2.4966340899e+00,2.4966403022e+00,2.1525115484e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.2050644737e+00,2.2229929577e+00,1.1306103191e+00,2.4067324111e-01,-3.8991693155e-03,-1.1583319706e-03,2.4966340899e+00,2.4966374034e+00,2.1515655205e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.2327671053e+00,2.2229929577e+00,1.1315309922e+00,2.4086922496e-01,-2.7145748168e-03,-2.2042570171e-03,2.4966340899e+00,2.4966365388e+00,2.1509083571e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.2604697368e+00,2.2229929577e+00,1.1321809570e+00,2.4100758310e-01,-2.0359478638e-03,-3.2151605156e-03,2.4966340899e+00,2.4966369903e+00,2.1504420088e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.2881723684e+00,2.2229929577e+00,1.1327089803e+00,2.4111998352e-01,-1.8752096064e-03,-4.2096001083e-03,2.4966340899e+00,2.4966383431e+00,2.1500616859e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,1.3158750000e+00,2.2229929577e+00,1.1332659428e+00,2.4123854425e-01,-1.9752425903e-03,-5.2063455302e-03,2.4966340899e+00,2.4966402998e+00,2.1496590949e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.3158750000e+00,2.2455985915e+00,1.1313421708e+00,2.4082903052e-01,-1.3699581200e-03,-5.4983786941e-03,2.4715013720e+00,2.4715078678e+00,2.1510434619e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.2881723684e+00,2.2455985915e+00,1.1316908207e+00,2.4090324769e-01,-1.0161010205e-03,-4.4826238506e-03,2.4715013720e+00,2.4715056460e+00,2.1507938655e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.2604697368e+00,2.2455985915e+00,1.1319360597e+00,2.4095545176e-01,-4.3014347784e-04,-3.4644428138e-03,2.4715013720e+00,2.4715038376e+00,2.1506179563e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.2327671053e+00,2.2455985915e+00,1.1319422302e+00,2.4095676527e-01,6.0713532580e-04,-2.4242356851e-03,2.4715013720e+00,2.4715026355e+00,2.1506135265e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.2050644737e+00,2.2455985915e+00,1.1315812023e+00,2.4087991321e-01,2.0682000251e-03,-1.3425817547e-03,2.4715013720e+00,2.4715026020e+00,2.1508724025e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.1773618421e+00,2.2455985915e+00,1.1307334124e+00,2.4069944400e-01,3.9231248610e-03,-2.0025798999e-04,2.4715013720e+00,2.4715044938e+00,2.1514778905e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.1496592105e+00,2.2455985915e+00,1.1292882215e+00,2.4039180594e-01,6.1418098090e-03,1.0217861207e-03,2.4715013720e+00,2.4715092146e+00,2.1525021911e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.1219565789e+00,2.2455985915e+00,1.1271436587e+00,2.3993529243e-01,8.6958980878e-03,2.3425035453e-03,2.4715013720e+00,2.4715177802e+00,2.1540038832e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.0942539474e+00,2.2455985915e+00,1.1242056590e+00,2.3930987985e-01,1.1560263961e-02,3.7808768061e-03,2.4715013720e+00,2.4715312999e+00,2.1560254859e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.0665513158e+00,2.2455985915e+00,1.1203869369e+00,2.3849698772e-01,1.4714009772e-02,5.3560967710e-03,2.4715013720e+00,2.4715509749e+00,2.1585910158e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.0388486842e+00,2.2455985915e+00,1.1156056417e+00,2.3747919247e-01,1.8140972710e-02,7.0877912334e-03,2.4715013720e+00,2.4715781120e+00,2.1617033861e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-1.0111460526e+00,2.2455985915e+00,1.1097839346e+00,2.3623992453e-01,2.1829787885e-02,8.9963009340e-03,2.4715013720e+00,2.4716141497e+00,2.1653414425e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-9.8344342105e-01,2.2455985915e+00,1.1028466074e+00,2.3476317433e-01,2.5773581811e-02,1.1103000853e-02,2.4715013720e+00,2.4716606939e+00,2.1694564065e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-9.5574078947e-01,2.2455985915e+00,1.0947198389e+00,2.3303322752e-01,2.9969380062e-02,1.3430664896e-02,2.4715013720e+00,2.4717195590e+00,2.1739674895e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-9.2803815789e-01,2.2455985915e+00,1.0853301593e+00,2.3103444458e-01,3.4417307507e-02,1.6003872134e-02,2.4715013720e+00,2.4717928123e+00,2.1787564505e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-9.0033552632e-01,2.2455985915e+00,1.0746036743e+00,2.2875109561e-01,3.9119643489e-02,1.8849452526e-02,2.4715013720e+00,2.4718828209e+00,2.1836608971e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-8.7263289474e-01,2.2455985915e+00,1.0624655821e+00,2.2616725752e-01,4.4079770866e-02,2.1996970476e-02,2.4715013720e+00,2.4719922987e+00,2.1884661644e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-8.4493026316e-01,2.2455985915e+00,1.0488400110e+00,2.2326677952e-01,4.9301026670e-02,2.5479247408e-02,2.4715013720e+00,2.4721243527e+00,2.1928956691e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-8.1722763158e-01,2.2455985915e+00,1.0336502087e+00,2.2003332333e-01,5.4785413539e-02,2.9332930177e-02,2.4715013720e+00,2.4722825272e+00,2.1965997305e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-7.8952500000e-01,2.2455985915e+00,1.0168191333e+00,2.1645048898e-01,6.0532040547e-02,3.3599106353e-02,2.4715013720e+00,2.4724708410e+00,2.1991429949e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-7.6182236842e-01,2.2455985915e+00,9.9827055305e-01,2.1250204906e-01,6.6535003435e-02,3.8323876905e-02,2.4715013720e+00,2.4726938060e+00,2.1999908530e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-7.3411973684e-01,2.2455985915e+00,9.7793087690e-01,2.0817233820e-01,7.2780285150e-02,4.3558372487e-02,2.4715013720e+00,2.4729563954e+00,2.1984956662e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-7.0641710526e-01,2.2455985915e+00,9.5573206590e-01,2.0344687293e-01,7.9241903696e-02,4.9356346394e-02,2.4715013720e+00,2.4732639083e+00,2.1938843779e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-6.7871447368e-01,2.2455985915e+00,9.3161571484e-01,1.9831322053e-01,8.5881673234e-02,5.5764722922e-02,2.4715013720e+00,2.4736217168e+00,2.1852501273e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-6.5101184211e-01,2.2455985915e+00,9.0553610356e-01,1.9276164855e-01,9.2668405290e-02,6.2803669400e-02,2.4715013720e+00,2.4740353203e+00,2.1715502507e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-6.2330921053e-01,2.2455985915e+00,8.7745305583e-01,1.8678360465e-01,9.9625354866e-02,7.0475288513e-02,2.4715013720e+00,2.4745122771e+00,2.1516052444e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-5.9560657895e-01,2.2455985915e+00,8.4730725947e-01,1.8036646305e-01,1.0674935713e-01,7.8963303162e-02,2.4715013720e+00,2.4750655871e+00,2.1240797018e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-5.6790394737e-01,2.2455985915e+00,8.1506038800e-01,1.7350206518e-01,1.1396567558e-01,8.8388294088e-02,2.4715013720e+00,2.4757058988e+00,2.0875202233e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.9559859155e-01,-5.4020131579e-01,2.2455985915e+00,7.8069681111e-01,1.6618708380e-01,1.1969977310e-01,9.7156444988e-02,2.4931816973e+00,2.4979436315e+00,4.8966592066e-01,6.9517996205e+03,4.6045096515e+00,2.0817942623e+05,1
3.9559859155e-01,-5.1249868421e-01,2.2455985915e+00,7.4509848488e-01,1.5860926109e-01,1.2352727001e-01,1.0484423049e-01,2.4967009498e+00,2.5019526238e+00,5.1960930317e-01,8.8434392671e+03,4.8291506876e+00,2.5470802005e+05,1
3.9559859155e-01,-4.8479605263e-01,2.2455985915e+00,7.0849781963e-01,1.5081807028e-01,1.2669361795e-01,1.1293823496e-01,2.5003192936e+00,2.5060732007e+00,5.4911211385e-01,1.0961051610e+04,5.0458200732e+00,3.0491787295e+05,1
3.9559859155e-01,-4.5709342105e-01,2.2455985915e+00,6.7104883219e-01,1.4284629695e-01,1.2902325901e-01,1.2067955430e-01,2.5040215025e+00,2.5102458527e+00,5.7816785454e-01,1.3299509457e+04,5.2551689800e+00,3.5853729574e+05,1
3.9559859155e-01,-4.2939078947e-01,2.2455985915e+00,6.3308654262e-01,1.3476525690e-01,1.3024271070e-01,1.2841760233e-01,2.5077744565e+00,2.5144357159e+00,6.0662430404e-01,1.5838978009e+04,5.4566965232e+00,4.1499439722e+05,1
